
---------- Begin Simulation Statistics ----------
sim_seconds                                  3.803996                       # Number of seconds simulated
system.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.apicbridge.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.bridge.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.cpu_clk_domain.clock                       500                       # Clock period in ticks
system.cpu0.dtb.walker.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.cpu0.dtb.rdAccesses                  552530569                       # TLB accesses on read requests
system.cpu0.dtb.wrAccesses                  144203900                       # TLB accesses on write requests
system.cpu0.dtb.rdMisses                       148271                       # TLB misses on read requests
system.cpu0.dtb.wrMisses                        61368                       # TLB misses on write requests
system.cpu0.apic_clk_domain.clock                8000                       # Clock period in ticks
system.cpu0.interrupts.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.cpu0.itb.walker.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.cpu0.itb.rdAccesses                          0                       # TLB accesses on read requests
system.cpu0.itb.wrAccesses                 2873146301                       # TLB accesses on write requests
system.cpu0.itb.rdMisses                            0                       # TLB misses on read requests
system.cpu0.itb.wrMisses                        17371                       # TLB misses on write requests
system.cpu0.numPwrStateTransitions                 72                       # Number of power state transitions
system.cpu0.pwrStateClkGateDist::samples           36                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::mean    507233529.555556                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::stdev   862215842.510937                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::1000-5e+10           36    100.00%    100.00% # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::min_value        16000                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::max_value   2247917220                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateClkGateDist::total             36                       # Distribution of time spent in the clock gated state
system.cpu0.pwrStateResidencyTicks::ON   3790760117436                       # Cumulative time (in ticks) in various power states
system.cpu0.pwrStateResidencyTicks::CLK_GATED  18260407064                       # Cumulative time (in ticks) in various power states
system.cpu0.numCycles                      7607992951                       # number of cpu cycles simulated
system.cpu0.numWorkItemsStarted                     0                       # number of work items this cpu started
system.cpu0.numWorkItemsCompleted                   0                       # number of work items this cpu completed
system.cpu0.kern.inst.arm                           0                       # number of arm instructions executed
system.cpu0.kern.inst.quiesce                       0                       # number of quiesce instructions executed
system.cpu0.committedInsts                 2062502370                       # Number of instructions committed
system.cpu0.committedOps                   3735975479                       # Number of ops (including micro ops) committed
system.cpu0.num_int_alu_accesses           2954700978                       # Number of integer alu accesses
system.cpu0.num_fp_alu_accesses            1038787485                       # Number of float alu accesses
system.cpu0.num_vec_alu_accesses                    0                       # Number of vector alu accesses
